,t=1,t=2,t=3,t=4,t=5,t=6,t=7
0,0.379089172261625,0.37626605426845794,0.3897962046055204,0.3719610109542619,0.41574999515080263,0.43000532164091465,0.4187982791880887
1,0.49290274908042847,0.43192685086298055,0.42989743704632744,0.4640235830952853,0.4656015797436103,0.3392767963717563,0.4481992448719717
2,0.3452093849419509,0.3487984648759035,0.29618187786297184,0.365745189774698,0.37969674618824734,0.39225212558477957,0.3813442522972184
3,0.44666423372066366,0.5088186314281401,0.48655870451649486,0.40434223175657524,0.37154836510236366,0.39458966162750203,0.376935353641452
4,0.2464520140971555,0.3063504724365615,0.2733968078078115,0.30310822501627854,0.28454009412225917,0.30338387379996584,0.30547906563797905
5,0.0585188273665564,0.059669500296205644,0.06199098031422962,0.058366333992074255,0.058920726509427424,0.05493698788494811,0.05612491912686679
6,0.2058693792495936,0.22741819857601137,0.25258855227038374,0.21657003095218635,0.23485886095347544,0.21939224781001204,0.2219790983594631
7,1.7835334277866766,1.5110148763669409,1.929056374245222,1.2397831783190847,2.4912836242898178,1.8360560033285582,1.658804669919425
8,0.36378663714295917,0.21980369478963016,0.2537814734297316,0.19751634631222156,0.45098530036509976,0.4985595750783087,0.22406880404691606
9,0.4672356760645486,0.37017066020465367,0.3322301862455869,0.36586988913089324,0.4843622909621767,0.5577704431745016,0.3491101241585183
10,0.29411130885643505,0.3409449002117271,0.34462207269144696,0.32653661318983745,0.331891831475778,0.27625617651430223,0.27398129717111785
11,0.0891589324711482,0.09128755086542124,0.09415264729171186,0.0883745814944309,0.08174162359776141,0.09418094964229741,0.1204370876806441
12,0.6661374935747574,0.8577541032069476,0.7551343623730697,0.8549665146088538,0.6864389789328125,0.7872495223110979,1.0746674104220524
13,0.380025494797448,0.39083087439900394,0.3437549865001613,0.3498432384703201,0.4099650225422688,0.4229087333878601,0.37265713246691157
14,0.29391108767598034,0.3459496690551783,0.290244917465012,0.5462821192710471,0.3275897779364492,0.3792371331293417,0.25471316311162556
15,0.9156026972332916,1.4582628685273245,2.5406478272516426,1.189054642738331,1.2600821668554556,1.4980915242944084,1.0427357521843597
16,1.0409221994561586,0.9895694864477478,1.147394938815422,2.125662171479942,0.8871780324945794,1.0857652715872623,2.309044955091486
17,0.16486087473649108,0.455630700437214,0.24165037966400524,0.2192263914455985,0.17320950949306096,0.21022560219695519,0.23533873416610152
18,1.9077089108922285,1.5901165105268662,1.5192905822706668,1.5486578787651433,1.3564609300975334,1.5640799159532959,1.556986227871389
19,0.1941897851772492,0.20814795215138826,0.20797054041323965,0.21924585829042323,0.21496393549543935,0.2298992161532489,0.22609693979870696
20,1.656742532875625,1.586779618229634,1.2405825313229408,0.9728378722932013,1.4728025085605458,2.126905495184892,0.994817770476542
21,0.3227476737787513,0.3343669252215014,0.3823202299346796,0.3078655102005031,0.3421256363892945,0.37006201084096163,0.3553650156786198
22,0.20488103430159807,0.15953282941874006,0.16503405230743748,0.2093726968507166,0.16350046732826878,0.14595850440365088,0.18748476571483225
23,0.42327962340202246,0.3631606803683372,0.3412502678936549,0.4473412858166579,0.7529368720706711,0.4340921985926952,0.48786024356545044
24,0.6856138816902201,0.47376218927983305,0.5308258002576964,0.5214707291799889,0.4859905397459936,0.657784634867774,0.6307563077273564
25,0.21723893179837495,0.19431177833253535,0.18566758702095731,0.22733448520619814,0.15308166267734702,0.21497124140624724,0.1619391007068729
26,0.661282426517087,1.0041468079758584,0.6704596196803579,0.9593012433976966,0.6400802588243242,0.7655200724980324,0.7164879973204514
27,0.051154956997604514,0.049136499692520166,0.05107657111546829,0.048461126331966066,0.050077547237298466,0.06122596544455893,0.053751823121357144
28,0.41372943980515503,0.2609321317064089,0.20861959647227107,0.5653662150702577,0.2226483755230294,0.312070037903565,0.23959189022001534
29,0.24121402789754146,0.25060196201523943,0.3115361370721134,0.24367578481640575,0.2374811908569678,0.32580960570560497,0.28110940106505644
