,t=1,t=2,t=3,t=4,t=5,t=6,t=7
0,0.4061655607584084,0.47909983627434205,0.41483403040715144,0.5031765527114842,0.5128341462717502,0.4836024922112475,0.5719888271388558
1,0.18005979548409748,0.20012392428885722,0.16866930071617525,0.18275423411562425,0.1823299571165282,0.30598978573431124,0.23308562381489056
2,0.1315468052548646,0.2091938928362185,0.14667581673303842,0.10930581763306019,0.1290562203540715,0.14288916726681064,0.2142159200497704
3,0.28225560333778826,0.718646959638188,0.33302193372350664,0.3468859988653323,0.24397497068150498,0.2785210687332943,0.3564263500419405
4,0.3142642898883048,0.43814984820518144,0.3963551589686261,0.3928610695110254,0.43900681317512613,0.4593407313811717,0.4141569368202419
5,0.18039010027862454,0.168650608669443,0.1598755068461016,0.1820874600831301,0.254528573082249,0.31217388696816323,0.18235773393111074
6,0.21851797824991015,0.2359626548269567,0.16644225327731094,0.18334336182916638,0.2341173755582641,0.36578852643125537,0.224427562612215
7,0.2684219004316776,0.26415889637704226,0.2942394004285709,0.4053332089249896,0.3317244133032775,0.5092240142219042,0.4524322395385088
8,0.15570922252259667,0.1408054843562148,0.16702726862372924,0.19240302866519673,0.18553242153585447,0.2016630948541402,0.20115171322681333
9,0.24433385449860512,0.2468383646301873,0.2776874972531888,0.2934124860765046,0.3662786891059747,0.33599593450794163,0.3580051092286679
10,0.17686049917212002,0.19378346495697218,0.22753559278381202,0.3220045579620997,0.3025180164050433,0.26539945750733684,0.23234167964024674
11,0.2547083993295547,0.2522288799102363,0.26072295385452326,0.26133374015162714,0.26825277219672783,0.3224262849522382,0.29052406379996554
12,0.29074622561214747,0.2413305991028404,0.3192146016974285,0.327096487762419,0.28203127179842724,0.4352121791724558,0.3030536583757229
13,0.1820807560220935,0.16817753727703852,0.22521789844674786,0.23738325529242554,0.29105473077030125,0.224335338608203,0.2978170205094484
14,0.48396199495162473,0.30717546504378995,0.4598783028317443,0.4227239042517069,0.6281464844509705,0.4810100461203306,0.4138481421691701
15,0.42491108393741306,0.3489063098929862,0.3908978029175266,0.308665058483038,0.3910349658342681,0.5039839371976103,0.4985871561395265
16,0.2307650364708337,0.20586636686532983,0.31540451193752356,0.24878705774185583,0.2538469235901875,0.30478226805336434,0.2899457378703971
17,0.22908845989083368,0.18348556962686752,0.23376382337851867,0.22694108331027574,0.20787317304759945,0.20093900823278407,0.22849911509165943
18,0.3345646490771895,0.2740843852450835,0.2673027300202476,0.3140272443560579,0.32875281159221026,0.6651317039360524,0.4754234753600958
19,0.3318132918939746,0.5059191862612489,0.5449746166568238,0.521736201631313,0.4229171574559272,0.4260844723231952,0.49510371673370723
20,0.3305566760017492,0.24901137707951643,0.31791080428955876,0.3360390154000784,0.3025541996443671,0.3529861298899761,0.38494797275202425
21,0.2654548991468898,0.38124192696900866,0.32851637845097925,0.38252147930515357,0.2628683370819623,0.2526173808861764,0.31654526787068277
22,0.2495964200873056,0.22810730792901154,0.3017480965697885,0.3036245895772181,0.33892486240214187,0.35132543256818505,0.35083543921252264
23,0.3105202158738531,0.5135179536142369,0.5198430582740775,0.4148736297853051,0.3690496121826905,0.46675020911623294,0.4388836895220575
24,0.29842105277489095,0.4016044652117539,0.4685105271986186,0.5368294890467321,0.4007264226318222,0.4029842700693783,0.41194200440365614
25,0.3208627725150454,0.27841193459793273,0.30355561786127455,0.360967683585764,0.33648758876053103,0.4751746754602423,0.46094158822980996
26,0.1378604487905931,0.11588150224959264,0.2626126123278707,0.24639472672292667,0.2549714897579681,0.20879981099629627,0.1908236251886567
27,0.5107411110056872,0.5702440376414452,0.3756872908199222,0.4099957634071696,0.4723626849473657,0.5261895464212111,0.5737008849584305
28,0.18414081324472764,0.255491469442138,0.23752981302134799,0.19905669065590137,0.22283561387725245,0.20861231181126977,0.22069223052606288
29,0.2268402593175956,0.34938549388132606,0.35394148316278157,0.43248982704520483,0.4971273582274801,0.4128058922324381,0.44596474113982143
