root,multiAccept,sendfile,compression,noCompression,serverCache,keepalive,basicAuth,tls,ecdsaCertificate,aesTls,tlsMoreBits,tcpNoDelay,tcpNoPush,compressionLevel,performance
1,1,0,1,0,1,0,0,1,1,0,0,0,0,5,368.9694
1,1,0,1,0,1,0,0,1,1,0,0,0,0,9,366.9876
1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,368.1346
1,1,0,1,0,1,0,0,1,1,0,0,0,1,5,368.7938
1,1,0,1,0,1,0,0,1,1,0,0,0,1,9,368.1784
1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,366.6192
1,1,0,1,0,1,0,0,1,1,0,0,1,0,5,367.9286
1,1,0,1,0,1,0,0,1,1,0,0,1,0,9,367.6998
1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,367.5004
1,1,0,1,0,1,0,0,1,1,0,0,1,1,5,367.653
1,1,0,1,0,1,0,0,1,1,0,0,1,1,9,369.1162
1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,367.8474
1,1,1,1,0,0,0,0,1,1,0,0,0,0,5,369.6478
1,1,1,1,0,0,0,0,1,1,0,0,0,0,9,368.8752
1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,368.0162
1,1,1,1,0,0,0,0,1,1,0,0,0,1,5,368.17
1,1,1,1,0,0,0,0,1,1,0,0,0,1,9,368.213
1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,367.4604
1,1,1,1,0,0,0,0,1,1,0,0,1,0,5,367.965
1,1,1,1,0,0,0,0,1,1,0,0,1,0,9,368.8296
1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,368.1636
1,1,1,1,0,0,0,0,1,1,0,0,1,1,5,369.2112
1,1,1,1,0,0,0,0,1,1,0,0,1,1,9,368.7148
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,369.5166
1,1,1,1,0,1,0,0,1,1,0,0,0,0,5,368.8188
1,1,1,1,0,1,0,0,1,1,0,0,0,0,9,369.105
1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,369.9926
1,1,1,1,0,1,0,0,1,1,0,0,0,1,5,367.7316
1,1,1,1,0,1,0,0,1,1,0,0,0,1,9,367.5308
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,368.656
1,1,1,1,0,1,0,0,1,1,0,0,1,0,5,368.6442
1,1,1,1,0,1,0,0,1,1,0,0,1,0,9,370.4808
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,368.752
1,1,1,1,0,1,0,0,1,1,0,0,1,1,5,368.3472
1,1,1,1,0,1,0,0,1,1,0,0,1,1,9,370.1494
1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,367.1294
1,0,0,1,0,0,0,0,1,1,1,0,0,0,5,368.325
1,0,0,1,0,0,0,0,1,1,1,0,0,0,9,368.934
1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,368.5608
1,0,0,1,0,0,0,0,1,1,1,0,0,1,5,367.8572
1,0,0,1,0,0,0,0,1,1,1,0,0,1,9,368.8686
1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,369.2268
1,0,0,1,0,0,0,0,1,1,1,0,1,0,5,368.9138
1,0,0,1,0,0,0,0,1,1,1,0,1,0,9,367.9756
1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,368.3828
1,0,0,1,0,0,0,0,1,1,1,0,1,1,5,368.113
1,0,0,1,0,0,0,0,1,1,1,0,1,1,9,368.2658
1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,366.7986
1,0,0,1,0,0,0,0,1,1,1,1,0,0,5,369.3714
1,0,0,1,0,0,0,0,1,1,1,1,0,0,9,370.2104
1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,367.7642
1,0,0,1,0,0,0,0,1,1,1,1,0,1,5,369.8824
1,0,0,1,0,0,0,0,1,1,1,1,0,1,9,369.7758
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,368.0706
1,0,0,1,0,0,0,0,1,1,1,1,1,0,5,366.5172
1,0,0,1,0,0,0,0,1,1,1,1,1,0,9,368.955
1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,367.8132
1,0,0,1,0,0,0,0,1,1,1,1,1,1,5,367.6012
1,0,0,1,0,0,0,0,1,1,1,1,1,1,9,367.3316
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,368.3652
1,0,0,1,0,1,0,0,1,1,1,0,0,0,5,368.4004
1,0,0,1,0,1,0,0,1,1,1,0,0,0,9,368.907
1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,369.4998
1,0,0,1,0,1,0,0,1,1,1,0,0,1,5,369.3228
1,0,0,1,0,1,0,0,1,1,1,0,0,1,9,368.9432
1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,367.5104
1,0,0,1,0,1,0,0,1,1,1,0,1,0,5,368.0422
1,0,0,1,0,1,0,0,1,1,1,0,1,0,9,368.0726
1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,369.8334
1,0,0,1,0,1,0,0,1,1,1,0,1,1,5,368.6734
1,0,0,1,0,1,0,0,1,1,1,0,1,1,9,369.0858
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,369.4612
1,0,0,1,0,1,0,0,1,1,1,1,0,0,5,368.5386
1,0,0,1,0,1,0,0,1,1,1,1,0,0,9,369.5002
1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,367.6392
1,0,0,1,0,1,0,0,1,1,1,1,0,1,5,367.4462
1,0,0,1,0,1,0,0,1,1,1,1,0,1,9,368.8814
1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,368.1288
1,0,0,1,0,1,0,0,1,1,1,1,1,0,5,366.7908
1,0,0,1,0,1,0,0,1,1,1,1,1,0,9,368.116
1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,369.105
1,0,0,1,0,1,0,0,1,1,1,1,1,1,5,369.5344
1,0,0,1,0,1,0,0,1,1,1,1,1,1,9,367.9322
1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,367.5452
1,0,1,1,0,0,0,0,1,1,1,0,0,0,5,367.7858
1,0,1,1,0,0,0,0,1,1,1,0,0,0,9,366.711
1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,370.0116
1,0,1,1,0,0,0,0,1,1,1,0,0,1,5,367.1876
1,0,1,1,0,0,0,0,1,1,1,0,0,1,9,367.9626
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,369.275
1,0,1,1,0,0,0,0,1,1,1,0,1,0,5,365.8198
1,0,1,1,0,0,0,0,1,1,1,0,1,0,9,368.1816
1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,369.0326
1,0,1,1,0,0,0,0,1,1,1,0,1,1,5,369.0318
1,0,1,1,0,0,0,0,1,1,1,0,1,1,9,368.827
1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,368.8606
1,0,1,1,0,0,0,0,1,1,1,1,0,0,5,367.5926
1,0,1,1,0,0,0,0,1,1,1,1,0,0,9,368.5058
1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,369.4562
1,0,1,1,0,0,0,0,1,1,1,1,0,1,5,367.8478
1,0,1,1,0,0,0,0,1,1,1,1,0,1,9,369.4292
1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,368.4896
1,0,1,1,0,0,0,0,1,1,1,1,1,0,5,369.2274
1,0,1,1,0,0,0,0,1,1,1,1,1,0,9,369.1554
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,367.1614
1,0,1,1,0,0,0,0,1,1,1,1,1,1,5,367.642
1,0,1,1,0,0,0,0,1,1,1,1,1,1,9,369.7972
1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,368.6228
1,0,1,1,0,1,0,0,1,1,1,0,0,0,5,370.1382
1,0,1,1,0,1,0,0,1,1,1,0,0,0,9,368.8994
1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,368.771
1,0,1,1,0,1,0,0,1,1,1,0,0,1,5,367.7826
1,0,1,1,0,1,0,0,1,1,1,0,0,1,9,369.3154
1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,368.186
1,0,1,1,0,1,0,0,1,1,1,0,1,0,5,369.4212
1,0,1,1,0,1,0,0,1,1,1,0,1,0,9,370.0328
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,368.5328
1,0,1,1,0,1,0,0,1,1,1,0,1,1,5,369.4804
1,0,1,1,0,1,0,0,1,1,1,0,1,1,9,368.417
1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,368.5896
1,0,1,1,0,1,0,0,1,1,1,1,0,0,5,369.7418
1,0,1,1,0,1,0,0,1,1,1,1,0,0,9,369.3226
1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,369.4656
1,0,1,1,0,1,0,0,1,1,1,1,0,1,5,368.8424
1,0,1,1,0,1,0,0,1,1,1,1,0,1,9,368.4946
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,369.6758
1,0,1,1,0,1,0,0,1,1,1,1,1,0,5,369.0476
1,0,1,1,0,1,0,0,1,1,1,1,1,0,9,369.3328
1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,367.5494
1,0,1,1,0,1,0,0,1,1,1,1,1,1,5,370.4866
1,0,1,1,0,1,0,0,1,1,1,1,1,1,9,366.6238
1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,369.0338
1,1,0,1,0,0,0,0,1,1,1,0,0,0,5,370.0392
1,1,0,1,0,0,0,0,1,1,1,0,0,0,9,369.25
1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,368.8058
1,1,0,1,0,0,0,0,1,1,1,0,0,1,5,368.6516
1,1,0,1,0,0,0,0,1,1,1,0,0,1,9,368.8574
1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,369.2652
1,1,0,1,0,0,0,0,1,1,1,0,1,0,5,367.3712
1,1,0,1,0,0,0,0,1,1,1,0,1,0,9,369.0084
1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,368.2908
1,1,0,1,0,0,0,0,1,1,1,0,1,1,5,369.158
1,1,0,1,0,0,0,0,1,1,1,0,1,1,9,371.093
1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,368.3512
1,1,0,1,0,0,0,0,1,1,1,1,0,0,5,368.3462
1,1,0,1,0,0,0,0,1,1,1,1,0,0,9,368.8546
1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,369.9764
1,1,0,1,0,0,0,0,1,1,1,1,0,1,5,368.6766
1,1,0,1,0,0,0,0,1,1,1,1,0,1,9,368.9862
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,368.9738
1,1,0,1,0,0,0,0,1,1,1,1,1,0,5,369.7464
1,1,0,1,0,0,0,0,1,1,1,1,1,0,9,370.1354
1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,368.4982
1,1,0,1,0,0,0,0,1,1,1,1,1,1,5,370.5594
1,1,0,1,0,0,0,0,1,1,1,1,1,1,9,369.3698
1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,368.415
1,1,0,1,0,1,0,0,1,1,1,0,0,0,5,369.1184
1,1,0,1,0,1,0,0,1,1,1,0,0,0,9,368.327
1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,364.7808
1,1,0,1,0,1,0,0,1,1,1,0,0,1,5,368.9932
1,1,0,1,0,1,0,0,1,1,1,0,0,1,9,370.0692
1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,369.51
1,1,0,1,0,1,0,0,1,1,1,0,1,0,5,369.6318
1,1,0,1,0,1,0,0,1,1,1,0,1,0,9,367.8646
1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,367.7044
1,1,0,1,0,1,0,0,1,1,1,0,1,1,5,370.0944
1,1,0,1,0,1,0,0,1,1,1,0,1,1,9,368.2286
1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,370.5648
1,1,0,1,0,1,0,0,1,1,1,1,0,0,5,367.4676
1,1,0,1,0,1,0,0,1,1,1,1,0,0,9,370.8276
1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,370.5336
1,1,0,1,0,1,0,0,1,1,1,1,0,1,5,368.2486
1,1,0,1,0,1,0,0,1,1,1,1,0,1,9,369.3426
1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,368.5194
1,1,0,1,0,1,0,0,1,1,1,1,1,0,5,369.1406
1,1,0,1,0,1,0,0,1,1,1,1,1,0,9,369.6742
1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,370.7504
1,1,0,1,0,1,0,0,1,1,1,1,1,1,5,370.452
1,1,0,1,0,1,0,0,1,1,1,1,1,1,9,367.9968
1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,368.4902
1,1,1,1,0,0,0,0,1,1,1,0,0,0,5,368.3264
1,1,1,1,0,0,0,0,1,1,1,0,0,0,9,370.3368
1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,366.9932
1,1,1,1,0,0,0,0,1,1,1,0,0,1,5,368.2804
1,1,1,1,0,0,0,0,1,1,1,0,0,1,9,368.8004
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,369.353
1,1,1,1,0,0,0,0,1,1,1,0,1,0,5,367.6706
1,1,1,1,0,0,0,0,1,1,1,0,1,0,9,369.1572
1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,369.205
1,1,1,1,0,0,0,0,1,1,1,0,1,1,5,368.1134
1,1,1,1,0,0,0,0,1,1,1,0,1,1,9,368.6514
1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,368.39
1,1,1,1,0,0,0,0,1,1,1,1,0,0,5,369.1578
1,1,1,1,0,0,0,0,1,1,1,1,0,0,9,368.9698
1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,370.025
1,1,1,1,0,0,0,0,1,1,1,1,0,1,5,367.3656
1,1,1,1,0,0,0,0,1,1,1,1,0,1,9,369.2168
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,369.7738
1,1,1,1,0,0,0,0,1,1,1,1,1,0,5,369.7732
1,1,1,1,0,0,0,0,1,1,1,1,1,0,9,367.7174
1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,369.7534
1,1,1,1,0,0,0,0,1,1,1,1,1,1,5,370.3958
1,1,1,1,0,0,0,0,1,1,1,1,1,1,9,368.8142
1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,370.4
1,1,1,1,0,1,0,0,1,1,1,0,0,0,5,368.4522
1,1,1,1,0,1,0,0,1,1,1,0,0,0,9,367.885
1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,367.9428
1,1,1,1,0,1,0,0,1,1,1,0,0,1,5,368.7454
1,1,1,1,0,1,0,0,1,1,1,0,0,1,9,369.0652
1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,369.2458
1,1,1,1,0,1,0,0,1,1,1,0,1,0,5,369.5926
1,1,1,1,0,1,0,0,1,1,1,0,1,0,9,371.273
1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,369.1922
1,1,1,1,0,1,0,0,1,1,1,0,1,1,5,368.2992
1,1,1,1,0,1,0,0,1,1,1,0,1,1,9,368.1648
1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,371.2696
1,1,1,1,0,1,0,0,1,1,1,1,0,0,5,369.7442
1,1,1,1,0,1,0,0,1,1,1,1,0,0,9,369.9344
1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,369.9074
1,1,1,1,0,1,0,0,1,1,1,1,0,1,5,369.7096
1,1,1,1,0,1,0,0,1,1,1,1,0,1,9,370.9818
1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,368.8252
1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,369.4636
1,1,1,1,0,1,0,0,1,1,1,1,1,0,9,368.5532
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,369.1912
1,1,1,1,0,1,0,0,1,1,1,1,1,1,5,370.1476
1,1,1,1,0,1,0,0,1,1,1,1,1,1,9,370.6238
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,368.3176
1,0,0,1,0,0,0,1,1,1,0,0,0,0,5,368.0232
1,0,0,1,0,0,0,1,1,1,0,0,0,0,9,370.3542
1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,367.5432
1,0,0,1,0,0,0,1,1,1,0,0,0,1,5,368.9898
1,0,0,1,0,0,0,1,1,1,0,0,0,1,9,368.5296
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,367.4868
1,0,0,1,0,0,0,1,1,1,0,0,1,0,5,368.5388
1,0,0,1,0,0,0,1,1,1,0,0,1,0,9,365.9452
1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,369.6322
1,0,0,1,0,0,0,1,1,1,0,0,1,1,5,368.8038
1,0,0,1,0,0,0,1,1,1,0,0,1,1,9,368.359
1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,368.4666
1,0,0,1,0,1,0,1,1,1,0,0,0,0,5,369.9772
1,0,0,1,0,1,0,1,1,1,0,0,0,0,9,369.2344
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,369.175
1,0,0,1,0,1,0,1,1,1,0,0,0,1,5,369.5256
1,0,0,1,0,1,0,1,1,1,0,0,0,1,9,368.9116
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,368.1464
1,0,0,1,0,1,0,1,1,1,0,0,1,0,5,367.217
1,0,0,1,0,1,0,1,1,1,0,0,1,0,9,368.328
1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,368.774
1,0,0,1,0,1,0,1,1,1,0,0,1,1,5,368.2046
1,0,0,1,0,1,0,1,1,1,0,0,1,1,9,369.7462
1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,369.0682
1,0,1,1,0,0,0,1,1,1,0,0,0,0,5,367.5916
1,0,1,1,0,0,0,1,1,1,0,0,0,0,9,367.446
1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,369.258
1,0,1,1,0,0,0,1,1,1,0,0,0,1,5,368.1062
1,0,1,1,0,0,0,1,1,1,0,0,0,1,9,368.7574
1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,367.9516
1,0,1,1,0,0,0,1,1,1,0,0,1,0,5,367.842
1,0,1,1,0,0,0,1,1,1,0,0,1,0,9,370.141
1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,369.8782
1,0,1,1,0,0,0,1,1,1,0,0,1,1,5,368.855
1,0,1,1,0,0,0,1,1,1,0,0,1,1,9,369.5842
1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,369.9994
1,0,1,1,0,1,0,1,1,1,0,0,0,0,5,367.5496
1,0,1,1,0,1,0,1,1,1,0,0,0,0,9,371.0866
1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,367.556
1,0,1,1,0,1,0,1,1,1,0,0,0,1,5,370.3834
1,0,1,1,0,1,0,1,1,1,0,0,0,1,9,370.1136
1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,370.3538
1,0,1,1,0,1,0,1,1,1,0,0,1,0,5,367.0548
1,0,1,1,0,1,0,1,1,1,0,0,1,0,9,368.7678
1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,367.951
1,0,1,1,0,1,0,1,1,1,0,0,1,1,5,368.8648
1,0,1,1,0,1,0,1,1,1,0,0,1,1,9,369.8546
1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,368.0148
1,1,0,1,0,0,0,1,1,1,0,0,0,0,5,369.0798
1,1,0,1,0,0,0,1,1,1,0,0,0,0,9,368.1802
1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,369.1366
1,1,0,1,0,0,0,1,1,1,0,0,0,1,5,367.899
1,1,0,1,0,0,0,1,1,1,0,0,0,1,9,367.348
1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,369.0036
1,1,0,1,0,0,0,1,1,1,0,0,1,0,5,368.7556
1,1,0,1,0,0,0,1,1,1,0,0,1,0,9,369.5352
1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,369.829
1,1,0,1,0,0,0,1,1,1,0,0,1,1,5,369.0108
1,1,0,1,0,0,0,1,1,1,0,0,1,1,9,370.4596
1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,367.3364
1,1,0,1,0,1,0,1,1,1,0,0,0,0,5,368.9302
1,1,0,1,0,1,0,1,1,1,0,0,0,0,9,369.2232
1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,371.0516
1,1,0,1,0,1,0,1,1,1,0,0,0,1,5,368.4216
1,1,0,1,0,1,0,1,1,1,0,0,0,1,9,368.1674
1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,367.4742
1,1,0,1,0,1,0,1,1,1,0,0,1,0,5,369.5112
1,1,0,1,0,1,0,1,1,1,0,0,1,0,9,366.0952
1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,367.6708
1,1,0,1,0,1,0,1,1,1,0,0,1,1,5,369.5796
1,1,0,1,0,1,0,1,1,1,0,0,1,1,9,367.536
1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,369.3488
1,1,1,1,0,0,0,1,1,1,0,0,0,0,5,367.756
1,1,1,1,0,0,0,1,1,1,0,0,0,0,9,367.709
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,368.8342
1,1,1,1,0,0,0,1,1,1,0,0,0,1,5,367.9052
1,1,1,1,0,0,0,1,1,1,0,0,0,1,9,368.1664
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,368.5334
1,1,1,1,0,0,0,1,1,1,0,0,1,0,5,368.3974
1,1,1,1,0,0,0,1,1,1,0,0,1,0,9,368.1452
1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,368.8368
1,1,1,1,0,0,0,1,1,1,0,0,1,1,5,369.081
1,1,1,1,0,0,0,1,1,1,0,0,1,1,9,367.4868
1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,367.783
1,1,1,1,0,1,0,1,1,1,0,0,0,0,5,368.3896
1,1,1,1,0,1,0,1,1,1,0,0,0,0,9,367.5722
1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,368.2354
1,1,1,1,0,1,0,1,1,1,0,0,0,1,5,368.0194
1,1,1,1,0,1,0,1,1,1,0,0,0,1,9,368.4904
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,366.7518
1,1,1,1,0,1,0,1,1,1,0,0,1,0,5,368.1578
1,1,1,1,0,1,0,1,1,1,0,0,1,0,9,369.1324
1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,369.151
1,1,1,1,0,1,0,1,1,1,0,0,1,1,5,368.555
1,1,1,1,0,1,0,1,1,1,0,0,1,1,9,369.5112
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,366.8082
1,0,0,1,0,0,0,1,1,1,1,0,0,0,5,367.9816
1,0,0,1,0,0,0,1,1,1,1,0,0,0,9,368.1824
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,368.423
1,0,0,1,0,0,0,1,1,1,1,0,0,1,5,368.7504
1,0,0,1,0,0,0,1,1,1,1,0,0,1,9,367.2386
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,368.345
1,0,0,1,0,0,0,1,1,1,1,0,1,0,5,367.7046
1,0,0,1,0,0,0,1,1,1,1,0,1,0,9,366.5142
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,368.8664
1,0,0,1,0,0,0,1,1,1,1,0,1,1,5,367.9874
1,0,0,1,0,0,0,1,1,1,1,0,1,1,9,368.9036
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,368.9796
1,0,0,1,0,0,0,1,1,1,1,1,0,0,5,367.798
1,0,0,1,0,0,0,1,1,1,1,1,0,0,9,368.0902
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,367.279
1,0,0,1,0,0,0,1,1,1,1,1,0,1,5,370.106
1,0,0,1,0,0,0,1,1,1,1,1,0,1,9,368.8942
1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,367.2738
1,0,0,1,0,0,0,1,1,1,1,1,1,0,5,367.4962
1,0,0,1,0,0,0,1,1,1,1,1,1,0,9,369.2666
1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,368.5552
1,0,0,1,0,0,0,1,1,1,1,1,1,1,5,367.265
1,0,0,1,0,0,0,1,1,1,1,1,1,1,9,368.5306
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,368.274
1,0,0,1,0,1,0,1,1,1,1,0,0,0,5,368.2284
1,0,0,1,0,1,0,1,1,1,1,0,0,0,9,367.8066
1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,366.8402
1,0,0,1,0,1,0,1,1,1,1,0,0,1,5,369.1306
1,0,0,1,0,1,0,1,1,1,1,0,0,1,9,368.2674
1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,368.2062
1,0,0,1,0,1,0,1,1,1,1,0,1,0,5,366.7448
1,0,0,1,0,1,0,1,1,1,1,0,1,0,9,367.7458
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,369.8516
1,0,0,1,0,1,0,1,1,1,1,0,1,1,5,367.6724
1,0,0,1,0,1,0,1,1,1,1,0,1,1,9,367.5026
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,368.05
1,0,0,1,0,1,0,1,1,1,1,1,0,0,5,367.7848
1,0,0,1,0,1,0,1,1,1,1,1,0,0,9,369.815
1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,367.7606
1,0,0,1,0,1,0,1,1,1,1,1,0,1,5,368.0048
1,0,0,1,0,1,0,1,1,1,1,1,0,1,9,367.6714
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,367.8906
1,0,0,1,0,1,0,1,1,1,1,1,1,0,5,369.2084
1,0,0,1,0,1,0,1,1,1,1,1,1,0,9,367.7466
1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,367.4526
1,0,0,1,0,1,0,1,1,1,1,1,1,1,5,369.1404
1,0,0,1,0,1,0,1,1,1,1,1,1,1,9,366.8344
1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,368.3162
1,0,1,1,0,0,0,1,1,1,1,0,0,0,5,367.5276
1,0,1,1,0,0,0,1,1,1,1,0,0,0,9,369.0288
1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,368.9566
1,0,1,1,0,0,0,1,1,1,1,0,0,1,5,368.0426
1,0,1,1,0,0,0,1,1,1,1,0,0,1,9,368.6504
1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,366.791
1,0,1,1,0,0,0,1,1,1,1,0,1,0,5,367.1818
1,0,1,1,0,0,0,1,1,1,1,0,1,0,9,367.0106
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,367.7288
1,0,1,1,0,0,0,1,1,1,1,0,1,1,5,368.2638
1,0,1,1,0,0,0,1,1,1,1,0,1,1,9,369.493
1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,365.5462
1,0,1,1,0,0,0,1,1,1,1,1,0,0,5,369.0316
1,0,1,1,0,0,0,1,1,1,1,1,0,0,9,368.775
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,367.3296
1,0,1,1,0,0,0,1,1,1,1,1,0,1,5,368.9892
1,0,1,1,0,0,0,1,1,1,1,1,0,1,9,368.3814
1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,366.59
1,0,1,1,0,0,0,1,1,1,1,1,1,0,5,368.1264
1,0,1,1,0,0,0,1,1,1,1,1,1,0,9,367.8364
1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,365.4446
1,0,1,1,0,0,0,1,1,1,1,1,1,1,5,368.1136
1,0,1,1,0,0,0,1,1,1,1,1,1,1,9,367.6686
1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,367.567
1,0,1,1,0,1,0,1,1,1,1,0,0,0,5,368.0846
1,0,1,1,0,1,0,1,1,1,1,0,0,0,9,366.6122
1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,369.1738
