,t=1,t=2,t=3,t=4,t=5,t=6,t=7
0,53.47380518913269,45.17551398277283,39.54332089424133,37.6689395904541,37.82781410217285,36.427767753601074,36.02144932746887
1,212.4527144432068,143.5679693222046,122.24741530418396,103.53507876396179,99.69427108764648,89.21440076828003,84.69677662849426
2,313.4910514354706,216.2094211578369,184.79647612571716,172.24607515335083,163.73022413253784,157.50117373466492,144.65248274803162
3,168.6621835231781,126.02982640266418,109.6597204208374,105.0024311542511,97.33217978477478,95.76552224159241,92.7717616558075
4,350.8632884025574,215.47674894332886,203.56542253494263,186.49706530570984,154.42935729026794,169.06192302703857,163.97201228141785
5,304.9457495212555,217.33523893356323,198.39641618728638,175.06335759162903,164.25381779670715,158.72706246376038,150.29488348960876
6,169.75528216362,125.42402386665344,109.2621443271637,99.53687524795532,96.24696063995361,93.47300791740417,86.90685176849365
7,49.85257172584534,40.045839071273804,37.00795912742615,34.832908153533936,34.826600790023804,34.48527646064758,33.52350950241089
8,266.2494719028473,214.10364484786987,188.68579721450806,169.70515251159668,161.38743591308594,155.03196811676025,145.20709013938904
9,179.085045337677,129.50405883789062,115.16339349746704,104.20964741706848,99.66525149345398,95.84658026695251,93.0701208114624
10,177.93114042282104,107.82322454452515,112.39324903488159,103.94525575637817,87.78113460540771,97.80790686607361,84.44343996047974
11,180.68435716629028,129.76795983314514,112.36254787445068,104.94173884391785,99.19007468223572,96.21091842651367,94.4447774887085
12,45.433040618896484,37.89117169380188,36.45920372009277,35.4614372253418,33.93804144859314,33.85744833946228,33.10229253768921
13,305.0616111755371,214.6352400779724,170.04775190353394,172.02120685577393,152.3866844177246,146.97436714172363,166.67065167427063
14,181.56051874160767,132.62136507034302,112.95219445228577,112.98038053512573,99.79997992515564,96.69046807289124,94.73365712165833
15,179.56091785430908,128.26507258415222,111.52556777000427,104.97747445106506,99.43927645683289,94.64852404594421,92.28533387184143
16,176.84234142303467,127.67983746528625,115.86045908927917,98.1047146320343,89.55879878997803,88.96824383735657,100.20069694519043
17,157.64369797706604,126.69936966896057,109.55316925048828,101.21682715415955,98.28384256362915,92.27503037452698,98.783029794693
18,180.2614300251007,130.01145339012146,113.04123282432556,102.81412720680237,98.00284004211426,96.26833486557007,93.14831519126892
19,223.8573009967804,128.28921008110046,109.64665699005127,104.24513149261475,87.54744601249695,95.65674328804016,92.61617493629456
20,205.72529315948486,133.33263683319092,111.94046235084534,96.95610666275024,103.5105984210968,87.43399906158447,94.66551423072815
21,61.32419395446777,46.620397329330444,44.011637449264526,39.06754803657532,40.32047939300537,39.85068225860596,38.830846071243286
22,270.5331223011017,222.41019344329834,187.976078748703,179.32722353935242,190.04882335662842,152.02723336219788,150.72935795783997
23,182.07752537727356,130.04409742355347,112.44521069526672,103.69487285614014,98.38971066474915,97.77621150016785,95.72206234931946
24,180.76614212989807,126.50653195381165,109.79061698913574,109.88207125663757,96.21817326545715,95.23152494430542,94.14939379692078
25,173.09336853027344,121.60596919059753,111.4691469669342,91.66268849372864,99.06885194778442,100.2120087146759,87.71676230430603
26,144.28271961212158,159.89654994010925,130.27768063545227,104.38363242149353,115.0090742111206,93.99181914329529,92.28509736061096
27,49.58098649978638,39.2131245136261,38.53297448158264,35.8446102142334,35.70330047607422,35.87253546714783,35.15897488594055
28,180.82483673095703,130.2894847393036,115.27271628379822,116.73042845726013,100.53620147705078,96.85815405845642,95.09381985664368
29,49.419079303741455,45.26735782623291,41.70773148536682,37.75809383392334,38.32874321937561,37.75626802444458,36.91094422340393
